Año;Mes;Cod_Operador;Operador;Grupo;ORIG_1;DEST_1;ORIG_1_N;DEST_1_N;ORIG_1_PAIS;DEST_1_PAIS;ORIG_2;DEST_2;ORIG_2_N;DEST_2_N;ORIG_2_PAIS;DEST_2_PAIS;OPER_2;NAC;PAX_LIB;PASAJEROS;CAR_LIB;CARGA (Ton);CORREO;Distancia;Libertad
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;AKL;SANTIAGO;AUCKLAND;CHILE;NUEVA ZELANDIA;SCL;AKL;SANTIAGO;AUCKLAND;CHILE;NUEVA ZELANDIA;SALEN;INTERNACIONAL;30;4290;0;27,705;0;9647;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SALEN;INTERNACIONAL;192;12609;0;492,007;17261;4247;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;189;30191;0;449,616;3656;1139;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;SALEN;INTERNACIONAL;14;5008;0;3,414;0;660;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;CUN;SANTIAGO;CANCÚN;CHILE;MEXICO;SCL;CUN;SANTIAGO;CANCÚN;CHILE;MEXICO;SALEN;INTERNACIONAL;9;1384;0;3,445;0;6284;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;FRA;SANTIAGO;FRANKFURT;CHILE;ALEMANIA;SCL;FRA;SANTIAGO;FRANKFURT;CHILE;ALEMANIA;SALEN;INTERNACIONAL;6;881;0;160,09;16;12092;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;LAX;SANTIAGO;LOS ANGELES;CHILE;ESTADOS UNIDOS;SCL;LAX;SANTIAGO;LOS ANGELES;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;45;5040;0;764,608;0;8980;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;187;33354;0;421,673;11469;2459;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;LPB;SANTIAGO;LA PAZ;CHILE;BOLIVIA;SCL;LPB;SANTIAGO;LA PAZ;CHILE;BOLIVIA;SALEN;INTERNACIONAL;1;2846;0;3,846;2725;1894;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;SALEN;INTERNACIONAL;158;8123;0;132,957;0;10710;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;SALEN;INTERNACIONAL;20;7207;0;2,26;0;196;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;MEL;SANTIAGO;MELBOURNE;CHILE;AUSTRALIA;SCL;MEL;SANTIAGO;MELBOURNE;CHILE;AUSTRALIA;SALEN;INTERNACIONAL;19;3742;0;42,387;0;14714;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;SALEN;INTERNACIONAL;28;5918;0;410,358;1913;6589;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;216;11280;0;1534,571;21783;6653;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SALEN;INTERNACIONAL;23;10023;0;43,948;934;1365;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;NYC;SANTIAGO;NEW YORK;CHILE;ESTADOS UNIDOS;SCL;NYC;SANTIAGO;NEW YORK;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;95;8047;0;756,952;80;8232;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;POA;SANTIAGO;PORTO ALEGRE;CHILE;BRASIL;SCL;POA;SANTIAGO;PORTO ALEGRE;CHILE;BRASIL;SALEN;INTERNACIONAL;21;1934;0;0;0;2005;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;PPT;SANTIAGO;PAPEETE;CHILE;ISLA DE TAHITI;SCL;PPT;SANTIAGO;PAPEETE;CHILE;ISLA DE TAHITI;SALEN;INTERNACIONAL;3;393;0;2,523;0;7925;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;PSY;SANTIAGO;MALVINAS;CHILE;REINO UNIDO;SCL;PSY;SANTIAGO;MALVINAS;CHILE;I.FAKLAND/MALVINAS;SALEN;INTERNACIONAL;2;212;0;0;0;2276;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;PUJ;SANTIAGO;PUNTA CANA;CHILE;REP. DOMINICANA;SCL;PUJ;SANTIAGO;PUNTA CANA;CHILE;REP. DOMINICANA;SALEN;INTERNACIONAL;25;985;0;9,962;0;5779;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SALEN;INTERNACIONAL;20;5056;0;0;0;2934;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;ROS;SANTIAGO;ROSARIO, ARG.;CHILE;ARGENTINA;SCL;ROS;SANTIAGO;ROSARIO, ARG.;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;784;0;0,88;0;1423;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;294;13497;0;859,787;6589;2585;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;SRZ;SANTIAGO;SANTA CRUZ;CHILE;BOLIVIA;SCL;SRZ;SANTIAGO;SANTA CRUZ;CHILE;BOLIVIA;SALEN;INTERNACIONAL;3;1525;0;6,323;390;1909;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;SALEN;INTERNACIONAL;19;5237;0;226,646;0;11335;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;TLV;SANTIAGO;TEL AVID;CHILE;ISRAEL;SCL;TLV;SANTIAGO;TEL AVID;CHILE;ISRAEL;SALEN;INTERNACIONAL;0;133;0;26,975;0;14521;2
2019;08;LA;LATAM AIRLINES GROUP;LATAM;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SALEN;INTERNACIONAL;16;2248;0;3,383;0;3781;2
2019;08;LP;LATAM AIRLINES PERU;LATAM;ANF;LIM;ANTOFAGASTA;LIMA;CHILE;PERU;ANF;LIM;ANTOFAGASTA;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;1;1274;0;0;0;1448;2
2019;08;LP;LATAM AIRLINES PERU;LATAM;CJC;LIM;CALAMA;LIMA;CHILE;PERU;CJC;LIM;CALAMA;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;0;1053;0;0;0;1454;2
2019;08;LP;LATAM AIRLINES PERU;LATAM;SCL;CUZ;SANTIAGO;CUZCO;CHILE;PERU;SCL;CUZ;SANTIAGO;CUZCO;CHILE;PERU;SALEN;INTERNACIONAL;4;1395;0;0;0;2220;2
2019;08;LP;LATAM AIRLINES PERU;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;114;11932;0;265,383;885;2459;2
2019;08;LR;LACSA;LACSA;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;8;3639;0;3,85;3399;2459;2
2019;08;LR;LACSA;LACSA;SCL;SJO;SANTIAGO;SAN JOSE, C.R.;CHILE;COSTA RICA;SCL;SJO;SANTIAGO;SAN JOSE, C.R.;CHILE;COSTA RICA;SALEN;INTERNACIONAL;0;324;0;0;0;5362;2
2019;08;M3;LATAM CARGO BRASIL;LATAM;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;0;0;0;0;1139;2
2019;08;M3;LATAM CARGO BRASIL;LATAM;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;48,6;0;6653;2
2019;08;M3;LATAM CARGO BRASIL;LATAM;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SALEN;INTERNACIONAL;0;0;0;1,275;138;1365;2
2019;08;M3;LATAM CARGO BRASIL;LATAM;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;0;924,613;95226;2585;2
2019;08;MP;MARTINAIR HOLLAND;MARTINAIR HOLLAND;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;SALEN;INTERNACIONAL;0;0;0;75,673;0;12000;2
2019;08;MP;MARTINAIR HOLLAND;MARTINAIR HOLLAND;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;31,75;0;6653;2
2019;08;MP;MARTINAIR HOLLAND;MARTINAIR HOLLAND;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;0;0;0;2585;2
2019;08;MP;MARTINAIR HOLLAND;MARTINAIR HOLLAND;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SALEN;INTERNACIONAL;0;0;0;13,575;0;3781;2
2019;08;PZ;LATAM AIRLINES PARAGUAY;LATAM;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;SCL;ASU;SANTIAGO;ASUNCION;CHILE;PARAGUAY;SALEN;INTERNACIONAL;6;4207;0;19,006;925;1570;2
2019;08;QF;QANTAS AIRWAYS;QANTAS AIRWAYS;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;SCL;SYD;SANTIAGO;SYDNEY;CHILE;AUSTRALIA;SALEN;INTERNACIONAL;0;4079;0;103,218;0;11335;2
2019;08;T1;TACA-PERU;TACA-PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;0;1646;0;1,282;94;2459;2
2019;08;T1;TACA-PERU;TACA-PERU;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;467,658;0;6653;2
2019;08;UA;UNITED AIRLINES;UNITED AIRLINES;SCL;HOU;SANTIAGO;HOUSTON;CHILE;ESTADOS UNIDOS;SCL;HOU;SANTIAGO;HOUSTON;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;146;5627;0;298,561;0;7515;2
2019;08;UC;LATAM CARGO;LATAM;ANF;MIA;ANTOFAGASTA;MIAMI;CHILE;ESTADOS UNIDOS;ANF;MIA;ANTOFAGASTA;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;0;0;5569;2
2019;08;UC;LATAM CARGO;LATAM;SCL;AGT;SANTIAGO;CIUDAD DEL ESTE;CHILE;PARAGUAY;SCL;AGT;SANTIAGO;CIUDAD DEL ESTE;CHILE;PARAGUAY;SALEN;INTERNACIONAL;0;0;0;0;0;1773;2
2019;08;UC;LATAM CARGO;LATAM;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;SALEN;INTERNACIONAL;0;0;0;0,063;0;12000;2
2019;08;UC;LATAM CARGO;LATAM;SCL;BRU;SANTIAGO;BRUSELAS;CHILE;BELGICA;SCL;BRU;SANTIAGO;BRUSELAS;CHILE;BELGICA;SALEN;INTERNACIONAL;0;0;0;0;0;11895;2
2019;08;UC;LATAM CARGO;LATAM;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;0;0;0;0;1139;2
2019;08;UC;LATAM CARGO;LATAM;SCL;CHI;SANTIAGO;CHICAGO;CHILE;ESTADOS UNIDOS;SCL;CHI;SANTIAGO;CHICAGO;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;135,061;0;8543;2
2019;08;UC;LATAM CARGO;LATAM;SCL;CPH;SANTIAGO;COPENHAGEN;CHILE;DINAMARCA;SCL;CPH;SANTIAGO;COPENHAGEN;CHILE;DINAMARCA;SALEN;INTERNACIONAL;0;0;0;0;0;12622;2
2019;08;UC;LATAM CARGO;LATAM;SCL;FRA;SANTIAGO;FRANKFURT;CHILE;ALEMANIA;SCL;FRA;SANTIAGO;FRANKFURT;CHILE;ALEMANIA;SALEN;INTERNACIONAL;0;0;0;0;0;12092;2
2019;08;UC;LATAM CARGO;LATAM;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;0;0;0;9,917;0;2459;2
2019;08;UC;LATAM CARGO;LATAM;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;SCL;MAD;SANTIAGO;MADRID;CHILE;ESPAÑA;SALEN;INTERNACIONAL;0;0;0;0;0;10710;2
2019;08;UC;LATAM CARGO;LATAM;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;815,942;92;6653;2
2019;08;UC;LATAM CARGO;LATAM;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SCL;MVD;SANTIAGO;MONTEVIDEO;CHILE;URUGUAY;SALEN;INTERNACIONAL;0;0;0;0;0;1365;2
2019;08;UC;LATAM CARGO;LATAM;SCL;PTY;SANTIAGO;CIUDAD DE PANAMÁ;CHILE;PANAMA;SCL;PTY;SANTIAGO;CIUDAD DE PANAMÁ;CHILE;PANAMA;SALEN;INTERNACIONAL;0;0;0;0,413;0;4805;2
2019;08;UC;LATAM CARGO;LATAM;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;0;0;0;2585;2
2019;08;UC;LATAM CARGO;LATAM;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SCL;UIO;SANTIAGO;QUITO;CHILE;ECUADOR;SALEN;INTERNACIONAL;0;0;0;38,172;0;3781;2
2019;08;WJ;JETSMART ARGENTINA;JETSMART;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;31;3922;0;0;0;1139;2
2019;08;XL;LATAM AIRLINES ECUADOR;LATAM;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;SCL;GYE;SANTIAGO;GUAYAQUIL;CHILE;ECUADOR;SALEN;INTERNACIONAL;16;2846;0;2,06;85;3598;2
2019;08;Z8;AMASZONAS;AMASZONAS;IQQ;LPB;IQUIQUE;LA PAZ;CHILE;BOLIVIA;IQQ;LPB;IQUIQUE;LA PAZ;CHILE;BOLIVIA;SALEN;INTERNACIONAL;0;386;0;0;0;494;2
2019;08;Z8;AMASZONAS;AMASZONAS;IQQ;SRZ;IQUIQUE;SANTA CRUZ;CHILE;BOLIVIA;IQQ;SRZ;IQUIQUE;SANTA CRUZ;CHILE;BOLIVIA;SALEN;INTERNACIONAL;0;154;0;0;0;795;2
2019;08;Z9;AMASZONAS PARAGUAY;AMASZONAS PARAGUAY;IQQ;ASU;IQUIQUE;ASUNCION;CHILE;PARAGUAY;IQQ;ASU;IQUIQUE;ASUNCION;CHILE;PARAGUAY;SALEN;INTERNACIONAL;0;358;0;0;0;1396;2
2019;09;4M;LATAM AIRLINES ARGENTINA;LATAM;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;6;2351;0;0,843;0;1139;2
2019;09;4M;LATAM AIRLINES ARGENTINA;LATAM;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;SCL;COR;SANTIAGO;CORDOBA;CHILE;ARGENTINA;SALEN;INTERNACIONAL;2;1808;0;0,975;0;660;2
2019;09;4M;LATAM AIRLINES ARGENTINA;LATAM;SCL;NQN;SANTIAGO;NEUQUEN, ARG.;CHILE;ARGENTINA;SCL;NQN;SANTIAGO;NEUQUEN, ARG.;CHILE;ARGENTINA;SALEN;INTERNACIONAL;2;1395;0;0,124;0;660;2
2019;09;5X;UNITED PARCEL SERVICE;UNITED PARCEL SERVICE;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;0;0;209,41;601;1139;2
2019;09;5X;UNITED PARCEL SERVICE;UNITED PARCEL SERVICE;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;50,528;6038;6653;2
2019;09;5X;UNITED PARCEL SERVICE;UNITED PARCEL SERVICE;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;0;98,537;229;2585;2
2019;09;5Y;ATLAS AIR CARGO;ATLAS AIR CARGO;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;0;0;0;0;1139;2
2019;09;5Y;ATLAS AIR CARGO;ATLAS AIR CARGO;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;2661,606;0;6653;2
2019;09;5Y;ATLAS AIR CARGO;ATLAS AIR CARGO;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;0;0;0;0;2585;2
2019;09;AA;AMERICAN AIRLINES;AMERICAN AIRLINES;SCL;DFW;SANTIAGO;DALLAS;CHILE;ESTADOS UNIDOS;SCL;DFW;SANTIAGO;DALLAS;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;199;5741;0;353,632;16;8035;2
2019;09;AA;AMERICAN AIRLINES;AMERICAN AIRLINES;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;340;6312;0;445,244;4009;6653;2
2019;09;AC;AIR CANADA;AIR CANADA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;15;1639;0;0,485;0;1139;2
2019;09;AC;AIR CANADA;AIR CANADA;SCL;YYZ;SANTIAGO;TORONTO;CHILE;CANADA;SCL;YYZ;SANTIAGO;TORONTO;CHILE;CANADA;SALEN;INTERNACIONAL;113;2981;0;172,387;0;8674;2
2019;09;AF;AIR FRANCE;AIR FRANCE;SCL;PAR;SANTIAGO;PARIS;CHILE;FRANCIA;SCL;PAR;SANTIAGO;PARIS;CHILE;FRANCIA;SALEN;INTERNACIONAL;1;10201;0;229,004;176;11664;2
2019;09;AM;AEROMÉXICO;AEROMÉXICO;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;SCL;MEX;SANTIAGO;CIUDAD DE MEXICO;CHILE;MEXICO;SALEN;INTERNACIONAL;114;5233;0;386,433;0;6589;2
2019;09;AR;AEROLINEAS ARGENTINAS;AEROLINEAS ARGENTINAS;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;136;15516;0;19,195;0;1139;2
2019;09;AU;AUSTRAL;AUSTRAL;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;0;94;0;0;0;1139;2
2019;09;AV;AVIANCA;AVIANCA;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SCL;BOG;SANTIAGO;BOGOTA;CHILE;COLOMBIA;SALEN;INTERNACIONAL;0;14200;0;400,408;6060;4247;2
2019;09;AZ;ALITALIA;ALITALIA;SCL;ROM;SANTIAGO;ROMA;CHILE;ITALIA;SCL;ROM;SANTIAGO;ROMA;CHILE;ITALIA;SALEN;INTERNACIONAL;263;5147;0;105,445;0;11883;2
2019;09;BA;BRITISH AIRWAYS;BRITISH AIRWAYS;SCL;LON;SANTIAGO;LONDRES;CHILE;REINO UNIDO;SCL;LON;SANTIAGO;LONDRES;CHILE;REINO UNIDO;SALEN;INTERNACIONAL;1;3543;0;126,444;0;11645;2
2019;09;CM;COPA;COPA;SCL;PTY;SANTIAGO;CIUDAD DE PANAMÁ;CHILE;PANAMA;SCL;PTY;SANTIAGO;CIUDAD DE PANAMÁ;CHILE;PANAMA;SALEN;INTERNACIONAL;0;19000;0;50,749;0;4805;2
2019;09;CV;CARGOLUX;CARGOLUX;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;SCL;AMS;SANTIAGO;AMSTERDAM;CHILE;HOLANDA;SALEN;INTERNACIONAL;0;0;0;7,715;0;12000;2
2019;09;CV;CARGOLUX;CARGOLUX;SCL;LUX;SANTIAGO;LUXEMBURGO;CHILE;LUXEMBURGO;SCL;LUX;SANTIAGO;LUXEMBURGO;CHILE;LUXEMBURGO;SALEN;INTERNACIONAL;0;0;0;89,264;0;12405;2
2019;09;DL;DELTA AIRLINES;DELTA AIRLINES;SCL;ATL;SANTIAGO;ATLANTA;CHILE;ESTADOS UNIDOS;SCL;ATL;SANTIAGO;ATLANTA;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;234;4955;0;211,455;0;7832;2
2019;09;E4;ESTELAR LATINOAMERICA;ESTELAR LATINOAMERICA;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;0;95;0;0;0;2459;2
2019;09;E4;ESTELAR LATINOAMERICA;ESTELAR LATINOAMERICA;SCL;PIO;SANTIAGO;PISCO;CHILE;PERU;SCL;PIO;SANTIAGO;PISCO;CHILE;PERU;SALEN;INTERNACIONAL;0;709;0;0;0;2251;2
2019;09;EK;EMIRATES;EMIRATES;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;3564;0;179,59;0;2934;2
2019;09;G3;GOL;GOL;SCL;REC;SANTIAGO;RECIFE;CHILE;BRASIL;SCL;REC;SANTIAGO;RECIFE;CHILE;BRASIL;SALEN;INTERNACIONAL;0;475;0;0;0;4623;2
2019;09;G3;GOL;GOL;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;2367;0;0;0;2934;2
2019;09;G3;GOL;GOL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;0;8789;0;3,11;0;2585;2
2019;09;G3;GOL;GOL;SCL;SSA;SANTIAGO;SALVADOR;CHILE;BRASIL;SCL;SSA;SANTIAGO;SALVADOR;CHILE;BRASIL;SALEN;INTERNACIONAL;0;171;0;0;0;4157;2
2019;09;GG;SKY LEASE CARGO;SKY;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SCL;MIA;SANTIAGO;MIAMI;CHILE;ESTADOS UNIDOS;SALEN;INTERNACIONAL;0;0;0;110,94;0;6653;2
2019;09;H2;SKY;SKY;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SCL;BUE;SANTIAGO;BUENOS AIRES;CHILE;ARGENTINA;SALEN;INTERNACIONAL;50;9232;0;23,18;0;1139;2
2019;09;H2;SKY;SKY;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SCL;LIM;SANTIAGO;LIMA;CHILE;PERU;SALEN;INTERNACIONAL;115;13225;0;17,383;0;2459;2
2019;09;H2;SKY;SKY;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;SCL;MDZ;SANTIAGO;MENDOZA;CHILE;ARGENTINA;SALEN;INTERNACIONAL;6;2214;0;0,568;0;196;2
2019;09;H2;SKY;SKY;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SCL;RIO;SANTIAGO;RIO DE JANEIRO;CHILE;BRASIL;SALEN;INTERNACIONAL;67;3563;0;1,79;0;2934;2
2019;09;H2;SKY;SKY;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SCL;SAO;SANTIAGO;SAO PAULO;CHILE;BRASIL;SALEN;INTERNACIONAL;15;2968;0;0,111;0;2585;2
